id,name,popularity,artist,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,genre,
6TrwtGYiYKWE6ll7p03jbx,Obama,42,Dane Cook,0.5500,0.904,0.696,0.737,0,0.854,0.668,comedy,
4atZxl8xhMA9Xritc1CsaY,Vernacular,42,Dane Cook,0.6550,0.901,0.784,0.825,0,0.851,0.496,comedy,
1daLygfXqxcRp5qEEzkhTg,Bad News,42,SOJA,0.6640,0.76,0.0894,0.0744,0,0.126,0.521,jawaiian,
52Oifuu3FKsekVxXiJkOgk,Everyday We Lit (feat. PnB Rock),42,YFN Lucci,0.7620,0.635,0.101,0.104,0,0.0789,0.565,rap,
49N3mDCgadkV3zFIkLWjlG,The Ways (with Swae Lee),42,Khalid,0.7310,0.687,0.0499,0.0716,0.00000103,0.117,0.617,indie r&b,
2ylwCTXm10G2dDjGhwSRv4,Shady Tree,42,Seasick Steve,0.4140,0.496,0.0313,0.133,0.0326,0.156,0.7,blues-rock,
6Su1k99QbExaFqlsthGFiM,Little Miss Night And Day,42,Boz Scaggs,0.5580,0.796,0.0277,0.00984,0.0357,0.0818,0.606,adult standards,
7c0TwwS3FUInC9pqw7RgVo,Freedom,42,Dorothy,0.4220,0.696,0.0482,0.00708,0.0000045,0.14,0.641,modern alternative rock,
2RONhC3MSnfZx3P7b3csF5,A Change Is Gonna Come,42,Brian Owens,0.6190,0.405,0.0273,0.391,0.00000597,0.0736,0.562,unknown,
4xlMOALTScnY5tU9VdcmGY,She's Quiet,42,The Home Team,0.4390,0.945,0.0609,0.0000215,0,0.151,0.739,anthem emo,
0e3V3pLvqep84DZvW5azPt,Norterra Parkway,42,Divided Minds,0.5480,0.837,0.0473,0.000858,0.0000192,0.121,0.909,unknown,
4HulTxBvWAFKHMyyQFVHGC,Had It Coming,42,Like Pacific,0.3480,0.9,0.0882,0.00339,0,0.287,0.535,alternative emo,
4yDd2mCt5fAAq6xmQ68iWM,Graveyard,42,Light Years,0.4340,0.987,0.0518,0.000879,0.057,0.224,0.671,anthem emo,
3NVeGIbKHnLYeQlBTZHSZX,I Got My Mind Made Up (You Can Get It Girl),42,Instant Funk,0.7260,0.802,0.0609,0.000702,0.0275,0.059,0.803,disco,
1TzHpSSy3oL0tTR3mXsQke,Fresh Eyes - Recorded at Spotify Studios NYC,42,Andy Grammer,0.7920,0.508,0.0402,0.424,0,0.353,0.403,dance pop,
2ZnNaxW8jsrCUcjf60aWR2,Queen Elizabeth - Recorded at Spotify Studios NYC,42,Cheat Codes,0.4530,0.343,0.0352,0.567,0,0.347,0.74,dance pop,
4p4YWRwlMj6XFcHkOrAbG7,Kansas City,42,The New Basement Tapes,0.5400,0.623,0.0415,0.115,0.0122,0.12,0.354,new americana,
7sGeCsh6VEgWN4WbDR3VFi,Wherever Is Your Heart,42,Brandi Carlile,0.5420,0.584,0.0587,0.383,0.0000324,0.297,0.247,acoustic pop,
2N8T4wl3FWxiN8wzNUdpH4,Dance for Me,43,WizKid,0.6650,0.806,0.0754,0.331,0,0.396,0.421,afrobeats,
6JsirqvUIaAfQCRHBSX4ue,Matter Of Time,43,Fitness,0.5910,0.475,0.0325,0.324,0.00000241,0.357,0.194,unknown,
69tvjBoSsdjy2GJsj5FmI5,Glitter,43,Rafferty,0.4940,0.821,0.0675,0.225,0.0000654,0.242,0.437,modern alternative rock,
1jrglGtvZZdI03vvyLmKZt,Love Is Love - MOTi Remix,43,Starley,0.6210,0.842,0.158,0.492,0,0.27,0.55,aussietronica,
4GcYBl8Ucx6yR9nYzVdja4,Sinking Ship,43,Glorietta,0.4090,0.266,0.0295,0.877,0.0452,0.166,0.107,deep new americana,
2b2oH6lalHqqBj78kTMYKD,YTL Treemix,43,DJ Ice,0.6550,0.798,0.0546,0.00418,0,0.344,0.641,unknown,
4l0qnhvbBKT3Z1r4wH4Fmx,Hit Me Up,43,The PropheC,0.6480,0.541,0.0973,0.332,0.00000683,0.143,0.333,bhangra,
4uFAc7i5947nojMKPetMqs,Hymn,43,Sarah Brightman,0.2850,0.48,0.0302,0.455,0.000017,0.284,0.0669,operatic pop,
2LSQcvJQOId6aZLHoUkaqH,Coração do Pai - Ao Vivo,43,Central 3,0.4750,0.48,0.0306,0.11,0.306,0.0846,0.0377,adoracao,
0LM43mK6NmlaO5MIKy5oBr,Run Into You,43,Leland,0.6010,0.805,0.115,0.0539,0,0.302,0.623,unknown,
1R3ADOvOsGqNHzT4MejTXk,Test Drive,43,Emily Burns,0.6810,0.517,0.222,0.251,0.00000211,0.13,0.673,pop,
5qHfwGoSzubgtZZidBnZi0,Dogs Are Racist?,43,Wyatt Cenac,0.5250,0.893,0.947,0.86,0,0.791,0.28,comedy,
4S7QHx2yZ0DZlm9MkYPLi6,What's Up DC?!? Chicago/Rio Olympics - Explicit Audio,43,Robin Williams,0.6060,0.943,0.92,0.886,0,0.958,0.214,comedy,
5gaESBzP30SIaFPVIAlIpT,ONE,43,Daniel Tosh,0.3960,0.986,0.815,0.744,0,0.863,0.0795,comedy,
5wOjrXImdQRXiM6HVlgnpt,Disney,43,Jim Gaffigan,0.5480,0.912,0.96,0.918,0,0.231,0.277,comedy,
5Irp7GSDmBquYrMkBw3fDE,Breakdown,43,Jack Johnson,0.5860,0.499,0.04,0.641,0.000469,0.87,0.509,neo mellow,
3aiwhWDFF1f9EHia0UtM2F,I Found You,43,SOJA,0.7120,0.512,0.0344,0.0279,0.00061,0.342,0.404,jawaiian,
63YgzHoGXHXTIpwxIVdn0T,Bartzabel,43,Behemoth,0.4680,0.913,0.072,0.0265,0.0769,0.0787,0.187,black metal,
050UDADRxQ1nU4e3oFft8K,Coma Blue,43,Annisokay,0.2220,0.987,0.165,0.0000131,0.0162,0.63,0.116,metalcore,
5ddME3ojStqcg5IAMpqv5n,Still D.R.E. - Album Version (Edited),43,Dr. Dre,0.8080,0.83,0.257,0.214,0.0000473,0.0677,0.459,g funk,
6PMikWb3yXQbrW8iaoIwQu,Come Down,43,Anthony Gomes,0.7810,0.564,0.0271,0.000876,0.00014,0.361,0.809,canadian blues,
4OxyN4Lb8RqERyo3u9Jmz3,Healing Tide,43,The War and Treaty,0.4490,0.832,0.0496,0.189,0.000413,0.0989,0.819,funk,
2ojpe2iiB4hyFQQSv2xfay,Blue No More,43,Buddy Guy,0.5010,0.446,0.0507,0.794,0.000711,0.0978,0.356,blues,
1RDlm1UEyvBynCXBmbGsgM,Don't Give Up,43,Southern Avenue,0.6390,0.693,0.0392,0.191,0.0000318,0.145,0.537,soul blues,
21JAKSrr9fAH0RRgQimfyJ,We're All In This Together (feat. Joe Bonamassa),43,Walter Trout,0.3720,0.858,0.065,0.0791,0.342,0.0938,0.612,blues,
4qORvqpKgjgaII58NCkyLh,No Good for Me,43,Boys of Fall,0.4760,0.972,0.156,0.000116,0,0.34,0.378,anthem emo,
34BZplPGP62rkyzCaoH7tK,So Far Gone,43,Abandoned By Bears,0.4450,0.92,0.0425,0.00000871,0.00000468,0.613,0.585,anthem emo,
25Dzrx1zy392XSfZsvinvY,Rose Coloured Glass,43,Youth Fountain,0.3890,0.984,0.235,0.000273,0.000187,0.34,0.617,anthem emo,
3EjeqPJsikUGGSMMb0l4nt,Reasons,43,The Bottom Line,0.5100,0.937,0.046,0.0000479,0.000136,0.0871,0.55,unknown,
4ufBGRUCcf8QGYoNMLmdrA,Nothing New,43,Trash Boat,0.3410,0.952,0.107,0.00179,0.238,0.344,0.565,alternative emo,
1pGCWtHyUUUx2RMjYnaCGw,Celebration - Single Version,43,Kool & The Gang,0.7850,0.885,0.061,0.0393,0.00473,0.0673,0.955,disco,
2WePimRfUpg2Aru9jE4nVh,Let It Ride,43,Ryan Adams & The Cardinals,0.4380,0.846,0.0328,0.0802,0.000626,0.223,0.888,alternative country,
53S4dIxoMYbGPfhFwBOS1v,Magnolia Mountain,43,Ryan Adams & The Cardinals,0.4150,0.592,0.0339,0.0825,0.000801,0.172,0.453,alternative country,
5g1OUDJUQ5EW4Hr4uW7k7R,Quítate Tú,44,Johnny Pacheco,0.7490,0.679,0.0434,0.564,0.00103,0.88,0.935,bolero,
2Y5v72rZR7ym6LRbh5NilJ,Sleepwalking  Pt. I (Acoustic),44,Alvarez Kings,0.3960,0.466,0.029,0.799,0,0.0943,0.556,sheffield indie,
6Y7xUTnb3aI79DpqBioAcr,Gemini,44,PLGRMS,0.4950,0.714,0.0426,0.0858,0.00107,0.38,0.352,unknown,
3Y5fO1e3ldJMvGP4wb4jB1,Balladino,44,Atlas Genius,0.3720,0.766,0.0328,0.0316,0,0.115,0.284,indie pop,
7lK1NoLrKpbBacTxlnIjax,S.O.S.,44,Arjun,0.7040,0.813,0.0885,0.0138,0,0.135,0.635,desi hip hop,
6GQ1jVw4iG6XAuLzVw2kCH,Bom Diggy (DJ Chetas Remix),44,Zack Knight,0.6950,0.835,0.0518,0.236,0.00000521,0.118,0.271,desi,
6PKekS2g3W4kH4aTdW0yH9,Main Tenu Samjhawan Reprise,44,Pawni Pandey,0.6670,0.578,0.0441,0.00336,0.0747,0.109,0.347,unknown,
1OQT3ZhZoyyANmi78FOYzR,Aashiq Awaara (feat. Sunidhi Chauhan),44,Badshah,0.9040,0.624,0.0845,0.315,0.0000299,0.0935,0.963,desi,
7cbrvCI0I91vGThudRwkno,Peng,44,Sama Blake,0.8890,0.73,0.0535,0.0123,0,0.114,0.6,desi hip hop,
5s9HmLtiIK4fNqDnCet2bc,Badmashi,44,Sidhu Moose Wala,0.8190,0.732,0.113,0.354,0,0.0426,0.653,desi hip hop,
6ktueTO8EiHoFXmcxFW9EA,Honey Lavender,44,Ieuan,0.8020,0.447,0.0429,0.453,0,0.092,0.806,unknown,
6WSMTXrKhF2EHJJV9c9pBz,Day Month Second,44,GIRLI,0.7540,0.834,0.0653,0.00504,0.0000926,0.104,0.964,electropop,
39Xdcux5VHtwBtkKeU9Apr,Healthcare And Heart Surgery - Explicit Audio,44,Robin Williams,0.4690,0.876,0.947,0.875,0,0.965,0.273,comedy,
3kdTYrrB4Y96uSqDLcQLhG,Hybrids And Animals - Explicit Audio,44,Robin Williams,0.4540,0.939,0.926,0.841,0,0.818,0.159,comedy,
7MmNNMNYKNjpCVAfYYjfNf,Door Deal,44,Mitch Hedberg,0.3960,0.94,0.95,0.913,0.000007,0.845,0.101,comedy,
1s6lUlJix7wfRIpyMfI4SN,FOUR,44,Daniel Tosh,0.5670,0.966,0.913,0.802,0,0.94,0.258,comedy,
5mzVVbF8nuKatFjKnwzcnU,I'm Out,44,Zander,0.7570,0.539,0.0445,0.541,0.00000223,0.106,0.795,unknown,
3oC1U4TxNy8aAQdEoWWH3s,More,44,SOJA,0.6570,0.786,0.0575,0.0581,0.00000104,0.106,0.684,jawaiian,
1wUNhYmWgS7XG7pzLmnU5z,Bound by Silence (feat. John Bush),44,Metal Allegiance,0.3630,0.971,0.059,0.000026,0.0000739,0.0723,0.724,groove metal,
194T9YWXVqWWSJW3Amd3iD,Smile Now Pay Later,44,Madball,0.4760,0.996,0.0497,0.0000254,0.000302,0.244,0.238,crossover thrash,
043Rs5H7XAV2soPAy88x02,King Kunta,44,Kendrick Lamar,0.8890,0.639,0.104,0.00517,0,0.179,0.461,conscious hip hop,
2HYvSsxyLiCMUMtM7ux8rd,Two Steps Forward,44,Kirk Fletcher,0.2170,0.909,0.138,0.0168,0.14,0.345,0.673,modern blues rock,
6dh3RjahKiBrygKA8we05z,The Holy Grail,44,John Fogerty,0.4280,0.828,0.0418,0.000468,0.0000396,0.187,0.705,blues-rock,
0KcJ54zr5hRbAlGdNTbM9p,End of an Era,44,Summer Wars,0.3660,0.958,0.117,0.00675,0.0000225,0.0924,0.404,anthem emo,
58pcF3lK0IOHum3gWii5b8,Get Up I Feel Like Being A Sex Machine - Pt. 1,44,James Brown,0.8440,0.649,0.259,0.178,0,0.233,0.854,christmas,
2TziLOnBMT8kDVo2LA1X6t,Turn the Beat Around,44,Vicki Sue Robinson,0.6620,0.941,0.0883,0.327,0,0.218,0.798,disco,
3LyetI45on2w6hV1H3agi9,So Many Men  So Little Time,44,Miquel Brown,0.7390,0.737,0.0312,0.0445,0.174,0.148,0.7,hi-nrg,
5MCpdJawYOuGRVui6zP8qx,Rock Your Baby (Album Version),44,George McCrae,0.5810,0.816,0.0394,0.157,0.184,0.0902,0.932,disco,
4lteGaLzU5veJOe6wnOvz4,Dancer,44,Gino Soccio,0.8960,0.339,0.0884,0.0183,0.552,0.0311,0.389,deep disco,
3VRlXNkZXwodUYo6DU8puS,HandClap - Recorded at Spotify Studios NYC,44,Fitz and The Tantrums,0.6920,0.857,0.0883,0.0664,0.0000013,0.0344,0.78,indie pop,
6rz4aPhhNM6PFh3Ar2n07X,Love So Soft - Recorded at Spotify Studios NYC,44,Kelly Clarkson,0.7300,0.603,0.0432,0.0061,0,0.125,0.648,dance pop,
7vOYp7KJ8gVmVbcatSVf9J,Return of the Grievous Angel - Remastered Version,44,Gram Parsons,0.6320,0.565,0.027,0.486,0,0.3,0.616,alternative country,
4kmE1PtvaPTK00AKCpN19V,Love My Baby,45,WizKid,0.7460,0.841,0.215,0.301,0,0.412,0.707,afrobeats,
69pHON1ZVmefKhnPW7cKVn,Horizon,45,ISLAND,0.4920,0.655,0.0293,0.0838,0.388,0.126,0.409,modern alternative rock,
0qhWKhiRbhPGxtTQKr21F1,Dead Century,45,Wildlife,0.2880,0.786,0.0379,0.000127,0.000122,0.192,0.333,unknown,
5eaxSM7DuDkyphGZpoejU7,curse,45,Koda,0.4490,0.555,0.0564,0.429,0.00925,0.15,0.171,chillstep,
27xAj9PZbv3PUNXVnELgXm,It's Too Much,45,Moose Blood,0.5320,0.598,0.0276,0.0000132,0.0000229,0.0729,0.133,alternative emo,
5CAadCIjbkXYNgXvu3HQAE,Fear & Force,45,Vagabon,0.5960,0.223,0.0275,0.736,0.00182,0.108,0.0384,unknown,
4kOLAEpK2YKpcMMnjVdiXy,Rolling On,45,Darling West,0.5340,0.285,0.0302,0.783,0.000306,0.104,0.3,unknown,
5ZmzCsLLu605RHTFqeKmop,Canyon,45,Joseph,0.4010,0.783,0.0456,0.0111,0.163,0.144,0.533,folk-pop,
082zyi189u5lRp2gPkE8Lb,Eleanor,45,Hank Jones,0.4500,0.0437,0.0374,0.971,0.88,0.0948,0.0988,bebop,
54JPdboMD5BxiigfnhhaHe,In the Hands of the Potter,45,Casting Crowns,0.2720,0.466,0.0297,0.53,0,0.119,0.277,ccm,
6uNHoRhdrJZjRFbC47b69p,Find You,45,Tina Boonstra,0.3960,0.238,0.0311,0.483,0.0011,0.0894,0.0755,unknown,
6UMX0iTW6kpJ7UnVlHKi9y,Fight Like a Girl,45,Zolita,0.5090,0.842,0.102,0.205,0,0.185,0.356,indie electro-pop,
1pvjYwNzskA99W9kop3QJs,Dustbuster Olympics,45,Mike Birbiglia,0.5270,0.735,0.949,0.931,0,0.905,0.489,comedy,
6u7RlsDrd7TJZxXnHueuNx,Like Fun,45,Mike Birbiglia,0.5650,0.782,0.92,0.903,0,0.94,0.327,comedy,
6NEJGXykuWtYSuzXa3pJIf,I'm A Bear  Etc.,45,Mike Birbiglia,0.5170,0.79,0.926,0.93,0,0.681,0.457,comedy,
29l7yYN3U3eUMkcQrh9JSZ,Dalmatians  Guts,45,Demetri Martin,0.4170,0.886,0.941,0.888,0.000186,0.749,0.336,comedy,
7xu9XwOp7daR429z9KxrEc,OK,45,Demetri Martin,0.3500,0.951,0.957,0.9,0.000642,0.832,0.316,comedy,
4IoAZAJV3QcUSGsDQOgjv2,Walking With Dinosaurs,45,Aziz Ansari,0.7230,0.601,0.949,0.878,0,0.788,0.749,comedy,
3QI9MKWG4APu2FyMoLerqo,King of the Night Time World,45,Kyle Kinane,0.5440,0.944,0.903,0.734,0,0.965,0.24,comedy,
5RRbhaDvTrP8doMIEg0QGx,Candy Bars,45,Mitch Hedberg,0.5470,0.878,0.916,0.744,0,0.917,0.305,comedy,
1EIdwrjUNFB2qoKj033ABC,Mascara,45,Jazmine Sullivan,0.6650,0.642,0.0516,0.0485,0.00000104,0.0941,0.252,dance pop,
1U1mJ2kStcsHlt71m8TRI3,The Outer Ones,45,Revocation,0.2350,0.947,0.12,0.0000985,0.1,0.201,0.113,brutal death metal,
2Y3XyBCue0lRn1GtPpRcA1,Demons Are a Girl‘s Best Friend,45,Powerwolf,0.4680,0.933,0.0685,0.000532,0.00000336,0.119,0.392,german metal,
5qgEK0SeIuMikzMvQjOp0M,Scars (feat. Florestan Durand),45,LANDMVRKS,0.4310,0.973,0.0913,0.0000189,0.000185,0.0726,0.213,metalcore,
08P0V5vGtgzFn9CQhbKGJc,REEL IT IN,45,Aminé,0.7620,0.397,0.143,0.0864,0,0.171,0.415,hip hop,
10UkFz0jL2bhlxYfCoumpH,Big Shot (with Travis Scott),45,Kendrick Lamar,0.8700,0.495,0.236,0.00796,0,0.101,0.249,conscious hip hop,
7svqBYHKU6elueeKEdcpvc,Ain't Got Time For Hate,45,Shemekia Copeland,0.6960,0.531,0.0263,0.261,0.00000771,0.101,0.245,blues,
1fUJpQRC1vWFnBvtUzFtGK,Everyday I Have the Blues,45,Van Morrison,0.6330,0.632,0.0835,0.401,0.0000583,0.372,0.597,classic rock,
4CWjQEhbevdT7rGVWVALmj,Hollowed Out,45,Belmont,0.5860,0.969,0.0964,0.0000242,0.0000386,0.13,0.485,alternative emo,
7lDxj1JtMU5BNAFvrgJUAA,The Handwritten Letter,45,AS IT IS,0.5930,0.979,0.102,0.000325,0.000231,0.244,0.455,anthem emo,
5DEy8wVNCdJdAGNsOWxmVQ,It Only Takes A Minute - Remastered,45,Tavares,0.6490,0.7,0.0312,0.167,0.0000686,0.382,0.972,adult standards,
0QvvK86gAGLFgkawAy94dT,Get Out - Recorded At Spotify Studios NYC,45,CHVRCHES,0.5640,0.226,0.0307,0.971,0.0000125,0.0699,0.334,electropop,
2HSQ1gTnaziihf8TMnw5c7,What I Want For The Night (Bitches) - Recorded at Spotify Studios  NYC,45,Tove Lo,0.5670,0.875,0.231,0.244,0.0000019,0.0554,0.669,dance pop,
0gVTOC191ScBI2Frj9NQQX,Rye Whiskey,45,Punch Brothers,0.6320,0.453,0.0301,0.525,0.000448,0.143,0.461,banjo,
4oAIcTUK9aVpT2gIBsbKXD,Way Over Yonder In The Minor Key,45,Billy Bragg,0.3000,0.476,0.0379,0.501,0,0.112,0.222,alternative country,
10FIHSsTkrl6MbSsO4Jehh,The Wanderer,45,Shawn James,0.4000,0.617,0.139,0.613,0,0.211,0.672,unknown,
0s93E3YsMw1Wgnkih7619p,Ginger (feat. Wizkid),46,L.A.X,0.7770,0.897,0.0516,0.0596,0,0.29,0.964,afrobeats,
7ulLNXNQbKu2wAAH4weg9G,Pullover (feat. Wiz-Kid),46,KCee,0.8190,0.89,0.064,0.036,0,0.207,0.964,afrobeats,
5YgyvTZmdkIfFOnj8ri8mZ,Pakurumo,46,WizKid,0.8790,0.737,0.0421,0.525,0.00576,0.268,0.967,afrobeats,
254t0ZC71gtdAGTinIGTwV,Aeroplane,46,Leon of Athens,0.5170,0.761,0.0282,0.816,0.00417,0.144,0.244,greek indie,
1hsYIJgjp93IOkZZJe00aU,Falling for the Evening,46,Golden Ears,0.3170,0.609,0.0423,0.0223,0.0212,0.129,0.109,unknown,
5RPx9i0nwUdzpvJcYFTe1D,Come Follow Me Down,46,George Taylor,0.5800,0.737,0.0869,0.51,0.00000133,0.0352,0.198,unknown,
0auccbirOSgf38celsAEJA,As We Are Now,46,Saint Raymond,0.3810,0.386,0.0561,0.856,0,0.152,0.326,indie anthem-folk,
2sWiygeCvOSSMjS0pwR80M,Dancing Alone,46,Axwell /\ Ingrosso,0.6990,0.94,0.208,0.0853,0,0.336,0.652,big room,
3VThpW3UX13QbXHDNQqxvo,Better Way,46,Andrew Combs,0.6740,0.647,0.0297,0.214,0.188,0.121,0.845,deep new americana,
6nHCkJV0B7JxF2KquO0vSd,Tundra,46,Ola Gjeilo,0.1760,0.116,0.0367,0.983,0.868,0.097,0.0366,21st century classical,
5GoZcfJqSpkNLgKQqbkUxL,Heartless (feat. Aastha Gill),46,Badshah,0.5430,0.455,0.101,0.276,0,0.0948,0.659,desi,
5pnA5pVIMZ39vNVXmaW8hl,Love Anyway,46,Tenth Avenue North,0.6360,0.722,0.0377,0.0141,0,0.0847,0.474,anthem worship,
3YPzUPslhZWQWYaEic136U,I Got That (feat. 1K Phew) - Remix,46,Anthony Brown & group therAPy,0.7030,0.722,0.0971,0.0847,0,0.154,0.646,gospel,
0jIUiSTrJuDxjkf7ddAEYy,Girlfriend,46,MNEK,0.7400,0.7,0.0709,0.144,0,0.129,0.781,dance pop,
1gjRrGTfkFpfGt4Ouit8ST,Cats On The Internet,46,Wyatt Cenac,0.4840,0.936,0.949,0.837,0,0.795,0.238,comedy,
3WOWOUvh2pYdU3r392vEur,The Improv Fairy Tale,46,Mitch Hedberg,0.5110,0.93,0.95,0.937,0.00000302,0.949,0.209,comedy,
4TperWTGS3d6YRzqRLSUKc,I Can't Stop Dreaming,46,SOJA,0.5810,0.788,0.0371,0.0497,0.00000128,0.0982,0.734,jawaiian,
0hbwNBhwl1Qr7pY7i3oC69,Dragonfly,46,Nahko,0.4610,0.476,0.0422,0.527,0.000203,0.346,0.333,unknown,
6UOuW9RRhiwOyTgfSoaktV,You Lost,46,Elwood Stray,0.4890,0.931,0.0562,0.0000772,0.0548,0.34,0.222,unknown,
6HoqS6yequspDHKXrqw42N,The Perfect Nightmare,46,Crossfaith,0.2790,0.99,0.168,0.000396,0.0281,0.354,0.149,idol rock,
62jrFAofG1TfEPvWjdVxDC,Both (feat. Drake),46,Gucci Mane,0.8890,0.402,0.178,0.0604,0.000805,0.0658,0.316,dirty south rap,
1uoFwurhS62GOfTz2AbjYJ,"Spank - 12 "" Version",46,"Jimmy ""Bo"" Horne",0.7820,0.601,0.0526,0.00356,0.00561,0.0466,0.842,disco,
3uPNgO5ASB2CAyfGvvzJhG,Shake Your Body (Down to the Ground),46,The Jacksons,0.8280,0.716,0.0621,0.0351,0.000156,0.342,0.848,disco,
3Rtifv6FRk9rgLR2ZZa5S2,Lights Down Low - Recorded at Spotify Studios NYC,46,MAX,0.4020,0.572,0.102,0.629,0.00016,0.134,0.322,dance pop,
62Jyekez6V8uxcxxq5sxRE,Stay - Recorded At Spotify Studios NYC,46,CHVRCHES,0.3910,0.211,0.0349,0.937,0.01,0.0798,0.218,electropop,
47bZcj3dW5RMqtQd4ALyZl,La Perla,47,Calle 13,0.7300,0.68,0.317,0.694,0,0.208,0.967,latin,
0GhWjjPsJ5xyDeu5ZAuHmu,El Watusi,47,Ray Barretto,0.5070,0.566,0.111,0.864,0.00000455,0.0676,0.706,boogaloo,
7wZRhKE6XQVWU2FGiY80vb,On Top Your Matter,47,WizKid,0.7060,0.966,0.0564,0.0536,0,0.0566,0.97,afrobeats,
2gRzl3pbDoFoHfzRsmkQhf,Jaiye Jaiye (feat. Femi Kuti),47,WizKid,0.6460,0.978,0.0602,0.24,0,0.11,0.789,afrobeats,
0c5mtgPNP2jBk9fdVtZ3lf,Tease Me / Bad Guys,47,WizKid,0.6130,0.951,0.261,0.00376,0,0.0774,0.93,afrobeats,
3wmtNax868lLyQPbBy36BP,Too Young to Fall in Love,47,OWEL,0.4850,0.733,0.0245,0.00828,0.011,0.196,0.397,unknown,
4fnctse2eIRf7dvOhIGO4P,Somebody Else - Alt Edit,47,The 1975,0.6560,0.832,0.0732,0.139,0.000243,0.135,0.581,modern alternative rock,
2HlbBcRyFGSdvtGMVCJPMa,Red Wine,47,Grapetooth,0.6310,0.811,0.027,0.0596,0.00887,0.295,0.881,indie garage rock,
4QGQ9VUplt2EXBTYKXvfg4,Forgive,47,Roosevelt,0.5320,0.94,0.0408,0.0388,0.0428,0.244,0.584,alternative dance,
5tS60Dco9CkCtfRrHY7DGH,Something To Lose,47,Rachel Baiman,0.6290,0.156,0.0327,0.939,0.00048,0.112,0.153,deep new americana,
5qRJZGqWHMpKRxk8rmAVto,Gloomy Sunday,47,Branford Marsalis,0.4210,0.0967,0.0509,0.91,0.415,0.218,0.183,bebop,
3ncHgWHfco3gHe4BMoowcQ,Mango,47,Bilal Shahid,0.4690,0.573,0.0558,0.335,0,0.107,0.543,unknown,
6dsnBVYmOkQ5sYWOluVYw8,Got It All,47,UpsideDown,0.6570,0.651,0.0487,0.0125,0,0.0811,0.619,unknown,
6XOWT1kWp6GzpEX0LMt8lP,Roti,47,Pav Dharia,0.7410,0.825,0.137,0.0713,0,0.195,0.591,bhangra,
6wZJsut8fjiWiMPaccRAOX,Udd Gaye - Bacardi House Party Sessions,47,Ritviz,0.5950,0.818,0.0479,0.000712,0.0386,0.142,0.48,indian indie,
3udaxR7PQWW4VbkkuZRB8R,Baker Act,47,GAWVI,0.6130,0.634,0.0317,0.111,0.0000023,0.199,0.393,christian hip hop,
0P624rgRPbluUkrzYxh0CJ,Into the Mist,47,Built By Titan,0.3010,0.908,0.0452,0.0911,0.0000468,0.113,0.471,unknown,
1cG9lukF0NNXTmcYJLmTS7,Pissed Off,47,Dane Cook,0.5730,0.96,0.879,0.823,0,0.972,0.594,comedy,
2ldwopQUfCiBeTG2kazF63,Fires  Weed And The Weather - Explicit Audio,47,Robin Williams,0.5850,0.936,0.94,0.887,0,0.773,0.223,comedy,
497RhabXN14IDFq6BMzqED,This Woman I Met,47,Steven Wright,0.3990,0.995,0.878,0.889,0,0.752,0.0303,comedy,
5jPV3O9mmO8eLbURAfAbGT,THREE,47,Daniel Tosh,0.5930,0.945,0.91,0.825,0,0.92,0.346,comedy,
5PiSY6VrudzjoDNlwBsDS3,5,47,Daniel Tosh,0.5610,0.96,0.93,0.776,0,0.69,0.236,comedy,
50HPhpbETuUtKZVqhu7B4r,Bowling,47,Jim Gaffigan,0.5480,0.944,0.941,0.835,0,0.922,0.149,comedy,
5mXqRd0JvwJ3NxvHmzlsTB,Thursday,47,EXO-CBX,0.6890,0.559,0.0614,0.387,0,0.308,0.591,k-pop,
3kbrIhpuDBQPr7E9r2VWPR,Love & Affection,47,Three Houses Down,0.6430,0.585,0.244,0.317,0,0.0942,0.678,jawaiian,
5ZbDZcaNIsEhZcRdbp8UCd,Survivalist,47,Unearth,0.2840,0.99,0.208,0.000427,0.00000988,0.167,0.128,death core,
2u2MEFiKxBrFh1bct2pvWu,The Ritual,47,Primal Fear,0.4140,0.965,0.0841,0.00000486,0.00000598,0.122,0.464,german metal,
5gM9zlxeezOWKpR04D9UL8,Bullet,47,Hyro The Hero,0.5450,0.813,0.0609,0.000172,0.0000491,0.0955,0.434,unknown,
2lRlt0aNT2q7UU5WIhlFTp,Collapse,47,Heart Of A Coward,0.2990,0.987,0.164,0.00000588,0.000011,0.107,0.336,djent,
4XjLUCJwGI1Ju9nyKDfnFf,Sauce It Up,47,Lil Uzi Vert,0.8160,0.526,0.298,0.0577,0,0.126,0.0965,pop rap,
2YbHdXlXvAgLbZgb7kROJr,Missin’ Yo’ Kissin’,47,Billy F Gibbons,0.5490,0.905,0.0433,0.0054,0.467,0.161,0.703,unknown,
4IAoWr81fm9MkqIw9wSWkx,Rock And Stick,47,Boz Scaggs,0.7330,0.549,0.046,0.195,0.000001,0.0595,0.823,adult standards,
0TuPaGnVZ9wwv0qAjCLEin,The Blues Is Alive And Well,47,Buddy Guy,0.6410,0.539,0.0264,0.568,0.00186,0.12,0.699,blues,
7HNurYC9VmUMRznWjEHLaT,Dakota,47,Between You & Me,0.3460,0.888,0.0626,0.0000523,0,0.0967,0.652,anthem emo,
76DaYoN2BXdu1dZFdw61qj,Don't Leave Me This Way - Single Version,47,Thelma Houston,0.5460,0.656,0.0649,0.198,0.00000179,0.0813,0.794,disco,
